Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.90%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1768498570,20,,Aggregated,9.5,4.8,31,32,34,35,42,61,67,75,100,100,100,424,214,31,34.06397807,26.8464,102.0843,85.72641509
,,,,,,,,,,,,,,,,,,,,,,,
1768498571,20,,Aggregated,9.9,5.2,31,32,34,35,43,61,67,75,100,100,100,430,216,31,34.11828419,26.8464,102.0843,85.35813953
,,,,,,,,,,,,,,,,,,,,,,,
1768498572,20,,Aggregated,9.9,5,31,32,34,35,43,61,67,75,100,100,100,442,222,31,34.18659751,26.8464,102.0843,85.34841629
,,,,,,,,,,,,,,,,,,,,,,,
1768498573,20,,Aggregated,9.5,4.8,31,32,34,35,43,61,67,75,100,100,100,449,225,31,34.11284388,26.6882,102.0843,85.1714922
,,,,,,,,,,,,,,,,,,,,,,,
1768498574,20,,Aggregated,9.7,4.8,31,32,34,35,43,57,67,75,100,100,100,461,231,31,34.0427039,26.6882,102.0843,85.1670282
,,,,,,,,,,,,,,,,,,,,,,,
1768498575,20,,Aggregated,9.8,4.9,31,32,34,35,43,57,67,75,100,100,100,469,235,31,34.02117953,26.6882,102.0843,85.1641791
,,,,,,,,,,,,,,,,,,,,,,,
1768498576,20,,Aggregated,9.2,4.6,31,33,34,35,43,61,67,75,100,100,100,480,240,31,34.13245292,26.6882,102.0843,85
,,,,,,,,,,,,,,,,,,,,,,,
1768498577,20,,Aggregated,9.6,4.8,31,33,34,35,43,57,67,75,100,100,100,490,245,31,34.08778224,26.6882,102.0843,85
,,,,,,,,,,,,,,,,,,,,,,,
1768498578,20,,Aggregated,9.5,4.7,31,33,34,35,43,57,67,71,100,100,100,501,251,31,34.04551477,26.6882,102.0843,85.15369261
,,,,,,,,,,,,,,,,,,,,,,,
1768498579,20,,Aggregated,9.7,4.7,31,33,34,35,43,57,67,71,100,100,100,511,256,31,33.9896182,26.6882,102.0843,85.15068493
,,,,,,,,,,,,,,,,,,,,,,,
1768498580,20,,Aggregated,9.6,5,31,32,34,35,43,57,67,71,100,100,100,518,258,31,33.94129517,26.6882,102.0843,84.7027027
,,,,,,,,,,,,,,,,,,,,,,,
1768498581,20,,Aggregated,9.8,4.7,31,32,34,35,42,56,67,71,100,100,100,529,265,31,33.85326975,26.6882,102.0843,85.14555766
,,,,,,,,,,,,,,,,,,,,,,,
1768498582,20,,Aggregated,9.3,4.5,31,32,34,35,41,56,67,71,100,100,100,539,270,31,33.80196345,26.6882,102.0843,85.14285714
,,,,,,,,,,,,,,,,,,,,,,,
1768498583,20,,Aggregated,9.8,4.7,31,32,34,35,41,55,67,71,100,100,100,548,275,31,33.75718686,26.6882,102.0843,85.2810219
,,,,,,,,,,,,,,,,,,,,,,,
1768498584,20,,Aggregated,9.7,5,31,32,34,35,41,54,67,71,100,100,100,561,281,31,33.69324046,26.6882,102.0843,85.1372549
,,,,,,,,,,,,,,,,,,,,,,,
1768498585,20,,Aggregated,9.7,4.7,31,32,34,35,41,54,67,71,100,100,100,569,284,31,33.65240105,26.6882,102.0843,84.86467487
,,,,,,,,,,,,,,,,,,,,,,,
1768498586,20,,Aggregated,10.1,5,31,32,34,35,41,54,67,71,100,100,100,578,288,31,33.58931592,26.6882,102.0843,84.73356401
,,,,,,,,,,,,,,,,,,,,,,,
1768498587,20,,Aggregated,10.1,5,31,32,34,35,41,54,67,71,100,100,100,588,293,31,33.5194432,26.6882,102.0843,84.73809524
,,,,,,,,,,,,,,,,,,,,,,,
1768498588,20,,Aggregated,10,5,31,32,34,35,40,54,66,69,100,100,100,601,300,31,33.46114592,26.6882,102.0843,84.8718802
,,,,,,,,,,,,,,,,,,,,,,,
